0	日本	名詞,固有名詞,地域,国	0
0	あっ	助動詞,*,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	三関	名詞,固有名詞,地域,一般	0
0	以東	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	指し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	と	助詞,格助詞,一般,*	0
0	呼ぶ	動詞,自立,*,*	0
0	慣習	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
1	奈良	名詞,固有名詞,地域,一般	0
0	時代	名詞,一般,*,*	0
0	から	助詞,格助詞,一般,*	0
1	平安	名詞,一般,*,*	0
0	時代	名詞,一般,*,*	0
0	にかけて	助詞,格助詞,連語,*	0
0	長らく	副詞,一般,*,*	0
0	続き	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
1	平安	名詞,一般,*,*	0
0	中期	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
1	愛	名詞,一般,*,*	0
1	発	名詞,接尾,一般,*	0
0	関	名詞,接尾,一般,*	0
0	に	助詞,格助詞,一般,*	0
0	代わっ	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
1	逢坂	名詞,固有名詞,人名,姓	0
0	関	名詞,接尾,一般,*	0
0	が	助詞,格助詞,一般,*	0
0	三関	名詞,固有名詞,一般,*	0
0	に	助詞,格助詞,一般,*	0
0	加え	動詞,自立,*,*	0
0	られ	動詞,接尾,*,*	0
0	た	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	の	助詞,格助詞,一般,*	0
0	指し示す	動詞,自立,*,*	0
1	地域	名詞,一般,*,*	0
0	範囲	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	大きな	連体詞,*,*,*	0
0	異同	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
0	なかっ	形容詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	こうした	連体詞,*,*,*	0
0	状況	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	変化	名詞,サ変接続,*,*	0
0	が	助詞,格助詞,一般,*	0
0	生じ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	の	名詞,非自立,一般,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
1	平安	名詞,一般,*,*	0
0	末期	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
1	源	名詞,固有名詞,人名,姓	0
0	頼朝	名詞,固有名詞,人名,名	0
0	が	助詞,格助詞,一般,*	0
0	朝廷	名詞,一般,*,*	0
0	から	助詞,格助詞,一般,*	0
0	自立	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	政権	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	樹立	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	から	助詞,格助詞,一般,*	0
0	で	助動詞,*,*,*	0
0	ある	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	頼朝	名詞,固有名詞,人名,名	0
0	は	助詞,係助詞,*,*	0
0	自ら	名詞,副詞可能,*,*	0
0	の	助詞,連体化,*,*	0
0	政権	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	「	記号,括弧開,*,*	0
1	畿内	名詞,一般,*,*	0
1	近国	名詞,一般,*,*	0
0	・	記号_中黒	0
1	西国	名詞,一般,*,*	0
0	方	名詞,接尾,一般,*	0
0	」	記号,括弧閉,*,*	0
0	に	助詞,格助詞,一般,*	0
0	相対	名詞,一般,*,*	0
0	する	動詞,自立,*,*	0
0	「	記号,括弧開,*,*	0
1	関東	名詞,固有名詞,地域,一般	0
0	方	名詞,接尾,一般,*	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	自称	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	ほど	助詞,副助詞,*,*	0
0	なくし	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	の	助詞,連体化,*,*	0
0	語	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
1	頼朝	名詞,固有名詞,人名,名	0
1	政権	名詞,一般,*,*	0
1	=	名詞,サ変接続,*,*	1
1	鎌倉	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	公式	名詞,形容動詞語幹,*,*	0
0	な	助動詞,*,*,*	0
0	呼称	名詞,サ変接続,*,*	0
0	として	助詞,格助詞,連語,*	0
0	定着	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
1	幕府	名詞,一般,*,*	0
1	成立	名詞,サ変接続,*,*	0
0	後	名詞,接尾,副詞可能,*	0
0	の	助詞,連体化,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	が	助詞,格助詞,一般,*	0
0	示す	動詞,自立,*,*	0
1	地域	名詞,一般,*,*	0
0	範囲	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
1	律令	名詞,一般,*,*	0
0	以来	名詞,副詞可能,*,*	0
0	の	助詞,連体化,*,*	0
1	三関	名詞,固有名詞,地域,一般	0
0	以東	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	なく	助動詞,*,*,*	0
0	、	記号,読点,*,*	0
1	遠江	名詞,固有名詞,人名,姓	0
0	国	名詞,接尾,一般,*	0
0	(	記号_括弧開	0
0	一説	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
1	三河	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	)	記号_括弧閉	0
0	・	記号_中黒	0
1	信濃	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	越後	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	以東	名詞,一般,*,*	0
0	と	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	これ	名詞,代名詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	すなわち	接続詞,*,*,*	0
0	、	記号,読点,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	支持	名詞,サ変接続,*,*	0
0	基盤	名詞,一般,*,*	0
0	で	助動詞,*,*,*	0
0	あり	助動詞,*,*,*	0
0	、	記号,読点,*,*	0
0	かつ	接続詞,*,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
0	朝廷	名詞,一般,*,*	0
0	から	助詞,格助詞,一般,*	0
0	公認	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	た	助動詞,*,*,*	0
1	直接	名詞,副詞可能,*,*	0
1	統治	名詞,サ変接続,*,*	0
0	範囲	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	他	名詞,一般,*,*	0
0	なら	助動詞,*,*,*	0
0	ない	形容詞,自立,*,*	0
0	[	記号_括弧開	0
0	1	名詞,数,*,*	1
0	]	記号_括弧閉	0
0	。	記号,句点,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	そのもの	名詞,一般,*,*	0
0	及び	接続詞,*,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
0	直接	名詞,副詞可能,*,*	0
0	に	助詞,格助詞,一般,*	0
1	統治	名詞,サ変接続,*,*	0
0	権	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	及ぼす	動詞,自立,*,*	0
0	地域	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	2	名詞,数,*,*	1
0	つ	助動詞,*,*,*	0
0	を	助詞,格助詞,一般,*	0
0	表す	動詞,自立,*,*	0
0	語	名詞,一般,*,*	0
0	へ	助詞,格助詞,一般,*	0
0	と	助詞,格助詞,引用,*	0
0	変化	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いっ	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
0	の	名詞,非自立,一般,*	0
0	で	助動詞,*,*,*	0
0	ある	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	14	名詞,数,*,*	1
1	世紀	名詞,一般,*,*	0
0	中期	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
1	室町	名詞,固有名詞,一般,*	0
0	幕府	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
0	成立	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	鎌倉	名詞,固有名詞,地域,一般	0
0	に	助詞,格助詞,一般,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	公方	名詞,一般,*,*	0
0	(	記号_括弧開	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	府	名詞,接尾,地域,*	0
0	)	記号_括弧閉	0
0	が	助詞,格助詞,一般,*	0
0	置か	動詞,自立,*,*	0
0	れる	動詞,接尾,*,*	0
0	と	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	公方	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	管轄	名詞,サ変接続,*,*	0
0	する	動詞,自立,*,*	0
0	諸国	名詞,一般,*,*	0
0	、	記号,読点,*,*	0
0	すなわち	接続詞,*,*,*	0
1	奈良	名詞,固有名詞,地域,一般	0
1	時代	名詞,一般,*,*	0
0	以来	名詞,副詞可能,*,*	0
0	、	記号,読点,*,*	0
0	坂東	名詞,固有名詞,人名,姓	0
0	と	助詞,格助詞,引用,*	0
0	呼ば	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	て	助詞,接続助詞,*,*	0
0	き	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
1	相模	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	武蔵	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	安房	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号,一般,*,*	0
1	上総	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号,一般,*,*	0
1	下総	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号,一般,*,*	0
1	常陸	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	上野	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	・	記号,一般,*,*	0
1	下野	名詞,サ変接続,*,*	0
0	国	名詞,接尾,一般,*	0
0	の	助詞,連体化,*,*	0
1	8	名詞,数,*,*	1
0	か国	名詞,接尾,助数詞,*	0
0	に	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
1	伊豆	名詞,固有名詞,人名,姓	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	甲斐	名詞,固有名詞,人名,姓	0
0	国	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	加え	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
1	10	名詞,数,*,*	1
0	か国	名詞,接尾,助数詞,*	0
0	が	助詞,格助詞,一般,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	認識	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れる	動詞,接尾,*,*	0
0	よう	名詞,非自立,助動詞語幹,*	0
0	に	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	14	名詞,数,*,*	1
1	世紀	名詞,一般,*,*	0
0	末	名詞,接尾,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
1	陸奥	名詞,一般,*,*	0
0	国	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	出羽	名詞,固有名詞,地域,一般	0
0	国	名詞,接尾,一般,*	0
0	が	助詞,格助詞,一般,*	0
1	鎌倉	名詞,固有名詞,地域,一般	0
0	公方	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	管轄	名詞,サ変接続,*,*	0
0	下	名詞,接尾,一般,*	0
0	と	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	後	名詞,非自立,副詞可能,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
0	奥羽	名詞,固有名詞,地域,一般	0
0	も	助詞,係助詞,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	さ	動詞,自立,*,*	0
0	れる	動詞,接尾,*,*	0
0	場合	名詞,副詞可能,*,*	0
0	も	助詞,係助詞,*,*	0
0	あっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	14	名詞,数,*,*	1
1	世紀	名詞,一般,*,*	0
0	成立	名詞,サ変接続,*,*	0
0	の	助詞,連体化,*,*	0
0	『	記号,括弧開,*,*	0
1	吾妻	名詞,一般,*,*	0
0	鏡	名詞,接尾,一般,*	0
0	』	記号,括弧閉,*,*	0
0	の	助詞,連体化,*,*	0
0	記述	名詞,サ変接続,*,*	0
0	に	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	、	記号,読点,*,*	0
0	「	記号,括弧開,*,*	0
1	関西	名詞,固有名詞,地域,一般	0
1	38	名詞,数,*,*	1
0	カ国	名詞,接尾,助数詞,*	0
0	、	記号,読点,*,*	0
1	関東	名詞,固有名詞,地域,一般	0
1	28	名詞,数,*,*	1
0	カ国	名詞,接尾,助数詞,*	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	言う	動詞,自立,*,*	0
0	記述	名詞,サ変接続,*,*	0
0	が	助詞,格助詞,一般,*	0
0	あり	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	今	名詞,副詞可能,*,*	0
0	で	助詞,格助詞,一般,*	0
0	言う	動詞,自立,*,*	0
0	「	記号,括弧開,*,*	0
0	東日本	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	全体	名詞,副詞可能,*,*	0
0	を	助詞,格助詞,一般,*	0
0	指す	動詞,自立,*,*	0
0	意味	名詞,サ変接続,*,*	0
0	で	助詞,格助詞,一般,*	0
0	も	助詞,係助詞,*,*	0
0	用い	動詞,自立,*,*	0
0	られ	動詞,接尾,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	事	名詞,非自立,一般,*	0
0	が	助詞,格助詞,一般,*	0
0	分かる	動詞,自立,*,*	0
0	。	記号,句点,*,*	0
1	徳川	名詞,固有名詞,人名,姓	0
0	家康	名詞,固有名詞,人名,名	0
0	による	助詞,格助詞,連語,*	0
1	江戸	名詞,固有名詞,地域,一般	0
0	幕府	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	創始	名詞,サ変接続,*,*	0
0	によって	助詞,格助詞,連語,*	0
0	、	記号,読点,*,*	0
1	三	名詞,数,*,*	0
0	度	名詞,接尾,助数詞,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	概念	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	変化	名詞,サ変接続,*,*	0
0	が	助詞,格助詞,一般,*	0
0	生じる	動詞,自立,*,*	0
0	こと	名詞,非自立,一般,*	0
0	と	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	幕府	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
0	置か	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	た	助動詞,*,*,*	0
0	江戸	名詞,固有名詞,地域,一般	0
0	を	助詞,格助詞,一般,*	0
0	防御	名詞,サ変接続,*,*	0
0	する	動詞,自立,*,*	0
1	箱根	名詞,固有名詞,地域,一般	0
0	関	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	小	接頭詞,名詞接続,*,*	0
1	仏	名詞,固有名詞,地域,国	0
0	関	名詞,接尾,一般,*	0
0	・	記号_中黒	0
1	碓氷	名詞,固有名詞,地域,一般	0
0	関	名詞,接尾,一般,*	0
0	より	助詞,格助詞,一般,*	0
0	東	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	板東	名詞,固有名詞,人名,姓	0
1	8	名詞,数,*,*	1
0	か国	名詞,接尾,助数詞,*	0
0	が	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	呼ば	動詞,自立,*,*	0
0	れる	動詞,接尾,*,*	0
0	よう	名詞,非自立,助動詞語幹,*	0
0	に	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	幕府	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	公式	名詞,形容動詞語幹,*,*	0
0	見解	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	よれ	動詞,自立,*,*	0
0	ば	助詞,接続助詞,*,*	0
0	奥羽	名詞,固有名詞,地域,一般	0
0	も	助詞,係助詞,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	に	助詞,格助詞,一般,*	0
0	含む	動詞,自立,*,*	0
0	と	助詞,格助詞,引用,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	い	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	「	記号,括弧開,*,*	0
1	関	名詞,一般,*,*	0
1	八	名詞,数,*,*	0
0	州	名詞,接尾,地域,*	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	呼ば	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	た	助動詞,*,*,*	0
0	よう	名詞,非自立,助動詞語幹,*	0
0	に	助詞,副詞化,*,*	0
1	一般	名詞,一般,*,*	0
0	的	名詞,接尾,形容動詞語幹,*	0
0	に	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	旧来	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	板東	名詞,固有名詞,人名,姓	0
1	8	名詞,数,*,*	1
0	か国	名詞,接尾,助数詞,*	0
0	のみ	助詞,副助詞,*,*	0
0	が	助詞,格助詞,一般,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	認識	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	て	助詞,接続助詞,*,*	0
0	い	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	江戸	名詞,固有名詞,地域,一般	0
0	時代	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	「	記号,括弧開,*,*	0
0	関東	名詞,固有名詞,地域,一般	0
0	」	記号,括弧閉,*,*	0
0	の	助詞,連体化,*,*	0
0	概念	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
0	そのまま	副詞,一般,*,*	0
1	明治	名詞,固有名詞,一般,*	0
0	以降	名詞,副詞可能,*,*	0
0	も	助詞,係助詞,*,*	0
0	継承	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	、	記号,読点,*,*	0
0	現代	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	関東	名詞,固有名詞,地域,一般	0
0	地方	名詞,一般,*,*	0
0	(	記号_括弧開	0
1	茨城	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	栃木	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	群馬	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	埼玉	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	千葉	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	東京	名詞,固有名詞,地域,一般	0
0	都	名詞,接尾,地域,*	0
0	・	記号_中黒	0
1	神奈川	名詞,固有名詞,地域,一般	0
0	県	名詞,接尾,地域,*	0
0	)	記号_括弧閉	0
0	へ	助詞,格助詞,一般,*	0
0	と	助詞,格助詞,引用,*	0
0	至っ	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	。	記号,句点,*,*	0
