1	サー	名詞,固有名詞,人名,一般	0
0	ポー	名詞,固有名詞,地域,一般	0
0	とともに	助詞,格助詞,連語,*	0
0	現代	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	推理	名詞,サ変接続,*,*	0
0	小説	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	生み	名詞,非自立,一般,*	0
1	の	助詞,連体化,*,*	0
0	親	名詞,一般,*,*	0
0	と	助詞,格助詞,一般,*	0
0	さ	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	。	記号,句点,*,*	0
1	現実	名詞,一般,*,*	0
0	社会	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	も	助詞,係助詞,*,*	0
1	ジョージ	名詞,固有名詞,人名,名	0
1	・	記号_中黒	0
1	エダルジ	名詞,一般,*,*	1
0	事件	名詞,一般,*,*	0
0	[	記号_括弧開	0
0	3	名詞,数,*,*	1
0	]	記号_括弧閉	0
0	、	記号,読点,*,*	0
0	オスカー	名詞,固有名詞,人名,名	0
0	・	記号_中黒	0
0	スレイター	名詞,固有名詞,組織,*	0
0	事件	名詞,一般,*,*	0
0	[	記号_括弧開	0
0	4	名詞,数,*,*	1
0	]	記号_括弧閉	0
0	で	助詞,格助詞,一般,*	0
1	被疑	名詞,一般,*,*	0
0	者	名詞,接尾,一般,*	0
0	の	助詞,連体化,*,*	0
0	無実	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	主張	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	冤罪	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	晴らす	動詞,自立,*,*	0
0	ため	名詞,非自立,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
0	力	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	尽くし	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	また	接続詞,*,*,*	0
0	、	記号,読点,*,*	0
0	冤罪	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	防ぐ	動詞,自立,*,*	0
0	ため	名詞,非自立,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
1	刑事	名詞,一般,*,*	0
0	事件	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	控訴	名詞,サ変接続,*,*	0
0	院	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	設立	名詞,サ変接続,*,*	0
0	する	動詞,自立,*,*	0
0	こと	名詞,非自立,一般,*	0
0	に	助詞,格助詞,一般,*	0
0	尽力	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	SF	名詞,固有名詞,組織,*	1
0	分野	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	『	記号,括弧開,*,*	0
1	失わ	動詞,自立,*,*	0
1	れ	動詞,接尾,*,*	0
1	た	助動詞,*,*,*	0
0	世界	名詞,一般,*,*	0
0	』	記号,括弧閉,*,*	0
0	、	記号,読点,*,*	0
0	『	記号,括弧開,*,*	0
1	毒ガス	名詞,一般,*,*	0
0	帯	名詞,接尾,一般,*	0
0	』	記号,括弧閉,*,*	0
0	など	助詞,副助詞,*,*	0
1	チャレンジャー	名詞,一般,*,*	0
0	教授	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
0	活躍	名詞,サ変接続,*,*	0
0	する	動詞,自立,*,*	0
1	作品	名詞,一般,*,*	0
0	群	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
0	また	接続詞,*,*,*	0
1	歴史	名詞,一般,*,*	0
0	小説	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	も	助詞,係助詞,*,*	0
0	『	記号,括弧開,*,*	0
1	白衣	名詞,一般,*,*	0
1	の	助詞,連体化,*,*	0
1	騎士	名詞,一般,*,*	0
0	団	名詞,接尾,一般,*	0
0	』	記号,括弧閉,*,*	0
0	、	記号,読点,*,*	0
0	『	記号,括弧開,*,*	0
1	勇将	名詞,一般,*,*	0
1	ジェラール	名詞,一般,*,*	1
1	の	助詞,連体化,*,*	0
0	回想	名詞,サ変接続,*,*	0
0	』	記号,括弧閉,*,*	0
0	など	助詞,副助詞,*,*	0
0	を	助詞,格助詞,一般,*	0
0	著し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	。	記号,句点,*,*	0
1	1859	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	、	記号,読点,*,*	0
0	スコットランド	名詞,固有名詞,地域,国	0
0	の	助詞,連体化,*,*	0
1	首都	名詞,一般,*,*	0
1	・	記号_中黒	0
0	エディンバラ	名詞,固有名詞,地域,一般	0
0	で	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
1	イングランド	名詞,固有名詞,地域,一般	0
0	生まれ	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	役人	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	父	名詞,一般,*,*	0
0	と	助詞,並立助詞,*,*	0
1	アイルランド	名詞,固有名詞,地域,国	0
0	人	名詞,接尾,一般,*	0
0	の	助詞,連体化,*,*	0
0	母	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	間	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	生まれ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	父方	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	祖父	名詞,一般,*,*	0
0	・	記号_中黒	0
0	ジョン	名詞,固有名詞,人名,名	0
0	(	記号_括弧開	0
1	John	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	Doyle	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
0	は	助詞,係助詞,*,*	0
0	ダブリン	名詞,固有名詞,地域,一般	0
0	で	助詞,格助詞,一般,*	0
0	生まれ	名詞,一般,*,*	0
0	ロンドン	名詞,固有名詞,地域,一般	0
0	に	助詞,格助詞,一般,*	0
0	出	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	"	名詞,サ変接続,*,*	1
1	H	名詞,一般,*,*	1
1	.	記号_ピリオド	0
0	B	名詞,固有名詞,組織,*	1
0	."	名詞,サ変接続,*,*	1
0	の	助詞,連体化,*,*	0
0	筆名	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	著名	名詞,形容動詞語幹,*,*	0
0	な	助動詞,*,*,*	0
1	風刺	名詞,サ変接続,*,*	0
0	画家	名詞,一般,*,*	0
0	と	助詞,格助詞,一般,*	0
0	なり	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	伯父	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	リチャード	名詞,固有名詞,人名,名	0
1	・	記号_中黒	0
0	ドイル	名詞,固有名詞,人名,姓	0
0	(	記号_括弧開	0
1	Richard	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	Doyle	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
0	は	助詞,係助詞,*,*	0
0	イラストレーター	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
1	ドイル	名詞,固有名詞,人名,姓	0
0	家	名詞,接尾,一般,*	0
0	は	助詞,係助詞,*,*	0
1	アイルランド	名詞,固有名詞,地域,国	0
0	系	名詞,接尾,一般,*	0
0	で	助詞,格助詞,一般,*	0
0	芸術	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	職	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	つく	動詞,自立,*,*	0
0	もの	名詞,非自立,一般,*	0
0	が	助詞,格助詞,一般,*	0
0	多かっ	形容詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	イエズス	名詞,一般,*,*	1
1	会	名詞,接尾,一般,*	0
0	系	名詞,接尾,一般,*	0
0	の	助詞,連体化,*,*	0
1	インデペンデント	名詞,一般,*,*	1
1	・	記号_中黒	0
0	スクール	名詞,一般,*,*	0
0	で	助動詞,*,*,*	0
0	ある	助動詞,*,*,*	0
1	ストーニーハースト	名詞,一般,*,*	1
1	・	記号_中黒	0
0	カレッジ	名詞,一般,*,*	0
0	(	記号_括弧開	0
1	Stonyhurst	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	College	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
0	に	助詞,格助詞,一般,*	0
0	学ん	動詞,自立,*,*	0
0	だ	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	学校	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	離れ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
1	1875	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	に	助詞,格助詞,一般,*	0
0	キリスト教	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	拒絶	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
1	不可知論	名詞,一般,*,*	0
0	者	名詞,接尾,一般,*	0
0	と	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	その後	名詞,副詞可能,*,*	0
1	1876	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	から	助詞,格助詞,一般,*	0
1	1881	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	にかけて	助詞,格助詞,連語,*	0
1	エディンバラ	名詞,固有名詞,地域,一般	0
0	大学	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	医学	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	学ん	動詞,自立,*,*	0
0	だ	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	この	連体詞,*,*,*	0
0	時	名詞,非自立,副詞可能,*	0
0	、	記号,読点,*,*	0
0	アストン	名詞,一般,*,*	1
0	(	記号_括弧開	0
0	Aston	名詞,固有名詞,組織,*	1
0	:	名詞,サ変接続,*,*	1
0	現在	名詞,副詞可能,*,*	0
0	は	助詞,係助詞,*,*	0
0	バーミンガム	名詞,固有名詞,組織,*	0
0	の	助詞,連体化,*,*	0
1	一	名詞,数,*,*	0
0	地域	名詞,一般,*,*	0
0	と	助詞,格助詞,一般,*	0
0	なっ	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	)	記号_括弧閉	0
0	の	助詞,連体化,*,*	0
0	町	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
1	外科	名詞,一般,*,*	0
0	医師	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	助手	名詞,一般,*,*	0
0	として	助詞,格助詞,連語,*	0
0	働い	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	。	記号,句点,*,*	0
0	この	連体詞,*,*,*	0
0	頃	名詞,非自立,副詞可能,*	0
0	、	記号,読点,*,*	0
1	古典	名詞,一般,*,*	0
0	文学	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	廉価	名詞,一般,*,*	0
0	版	名詞,接尾,一般,*	0
0	の	助詞,連体化,*,*	0
0	古本	名詞,一般,*,*	0
0	や	助詞,並立助詞,*,*	0
1	エミール	名詞,一般,*,*	1
1	・	記号_中黒	0
0	ガボリオ	名詞,固有名詞,組織,*	1
0	、	記号,読点,*,*	0
1	エドガー	名詞,一般,*,*	1
1	・	記号_中黒	0
1	アラン	名詞,固有名詞,人名,名	0
1	・	記号_中黒	0
0	ポー	名詞,固有名詞,地域,一般	0
0	の	助詞,連体化,*,*	0
0	作品	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	愛読	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	[	記号_括弧開	0
0	5	名詞,数,*,*	1
0	]	記号_括弧閉	0
0	。	記号,句点,*,*	0
0	父親	名詞,一般,*,*	0
0	が	助詞,格助詞,一般,*	0
1	アルコール	名詞,一般,*,*	0
1	依存	名詞,サ変接続,*,*	0
0	症	名詞,接尾,一般,*	0
0	により	助詞,格助詞,連語,*	0
1	精神	名詞,一般,*,*	0
0	病院	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	入院	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	ため	名詞,非自立,副詞可能,*	0
0	、	記号,読点,*,*	0
1	在学	名詞,サ変接続,*,*	0
0	中	名詞,接尾,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
1	北	名詞,一般,*,*	0
1	氷	名詞,一般,*,*	0
1	洋	名詞,一般,*,*	0
0	行き	名詞,接尾,地域,*	0
0	の	助詞,連体化,*,*	0
1	捕鯨	名詞,一般,*,*	0
0	船	名詞,接尾,一般,*	0
0	に	助詞,格助詞,一般,*	0
0	船医	名詞,一般,*,*	0
0	として	助詞,格助詞,連語,*	0
1	8	名詞,数,*,*	1
1	箇月	名詞,接尾,助数詞,*	0
0	程	助詞,副助詞,*,*	0
0	乗り込み	動詞,自立,*,*	0
0	、	記号,読点,*,*	0
0	弟妹	名詞,一般,*,*	0
0	の	助詞,格助詞,一般,*	0
0	多い	形容詞,自立,*,*	0
0	一家	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	家計	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	支え	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	級友	名詞,一般,*,*	0
0	より	助詞,格助詞,一般,*	0
1	数	名詞,数,*,*	0
0	箇月	名詞,接尾,助数詞,*	0
0	遅れ	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
1	22	名詞,数,*,*	1
0	歳	名詞,接尾,助数詞,*	0
0	で	助詞,格助詞,一般,*	0
0	大学	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	卒業	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	後	名詞,非自立,副詞可能,*	0
0	は	助詞,係助詞,*,*	0
1	アフリカ	名詞,固有名詞,地域,一般	0
0	航路	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	荷物	名詞,一般,*,*	0
0	汽船	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	船医	名詞,一般,*,*	0
0	として	助詞,格助詞,連語,*	0
1	3	名詞,数,*,*	1
1	ヶ月	名詞,接尾,助数詞,*	0
0	程	助詞,副助詞,*,*	0
0	働く	動詞,自立,*,*	0
0	。	記号,句点,*,*	0
0	山師	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
0	気	名詞,非自立,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	持つ	動詞,自立,*,*	0
0	級友	名詞,一般,*,*	0
0	と	助詞,並立助詞,*,*	0
0	プリマス	名詞,固有名詞,地域,一般	0
0	で	助詞,格助詞,一般,*	0
1	診療	名詞,サ変接続,*,*	0
0	所	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
1	共同	名詞,サ変接続,*,*	0
0	経営	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
1	喧嘩	名詞,サ変接続,*,*	0
0	別れ	名詞,一般,*,*	0
0	し	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	その後	名詞,副詞可能,*,*	0
1	1882	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	に	助詞,格助詞,一般,*	0
1	ポーツマス	名詞,固有名詞,地域,一般	0
0	市	名詞,接尾,地域,*	0
0	の	助詞,連体化,*,*	0
0	サウスシー	名詞,一般,*,*	1
0	(	記号_括弧開	0
0	Southsea	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
0	地区	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	眼科	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	専門	名詞,一般,*,*	0
0	と	助詞,格助詞,一般,*	0
0	する	動詞,自立,*,*	0
1	診療	名詞,サ変接続,*,*	0
0	所	名詞,接尾,一般,*	0
0	を	助詞,格助詞,一般,*	0
0	開い	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
1	診察	名詞,サ変接続,*,*	0
0	所	名詞,接尾,一般,*	0
0	は	助詞,係助詞,*,*	0
0	振るわ	動詞,自立,*,*	0
0	ず	助動詞,*,*,*	0
0	、	記号,読点,*,*	0
0	患者	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	待つ	動詞,自立,*,*	0
0	間	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	小説	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	書き	動詞,自立,*,*	0
1	三	名詞,数,*,*	0
1	文	名詞,接尾,助数詞,*	0
0	雑誌	名詞,一般,*,*	0
0	へ	助詞,格助詞,一般,*	0
0	送っ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	その	連体詞,*,*,*	0
0	度	名詞,非自立,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
0	返却	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れ	動詞,接尾,*,*	0
0	終	名詞,一般,*,*	0
0	い	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
1	切手	名詞,一般,*,*	0
0	代	名詞,接尾,一般,*	0
0	すら	助詞,係助詞,*,*	0
0	も	助詞,係助詞,*,*	0
0	怪しく	形容詞,自立,*,*	0
0	なっ	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	。	記号,句点,*,*	0
0	 	記号,空白,*,*	1
0	なお	接続詞,*,*,*	0
0	「	記号,括弧開,*,*	0
0	その	連体詞,*,*,*	0
0	ころ	名詞,非自立,副詞可能,*	0
0	、	記号,読点,*,*	0
0	現在	名詞,副詞可能,*,*	0
1	フットボール	名詞,一般,*,*	0
1	リーグ	名詞,一般,*,*	0
1	・	記号_中黒	0
0	チャンピオンシップ	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	属し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
1	ポーツマス	名詞,固有名詞,地域,一般	0
0	FC	名詞,一般,*,*	1
0	の	助詞,連体化,*,*	0
1	創設	名詞,サ変接続,*,*	0
0	時	名詞,接尾,副詞可能,*	0
0	に	助詞,格助詞,一般,*	0
1	同	接頭詞,名詞接続,*,*	0
0	チーム	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	所属	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	おり	動詞,非自立,*,*	0
0	、	記号,読点,*,*	0
1	初代	名詞,一般,*,*	0
0	ゴールキーパー	名詞,一般,*,*	0
0	を	助詞,格助詞,一般,*	0
0	務め	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	い	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
0	」	記号,括弧閉,*,*	0
0	と	助詞,格助詞,引用,*	0
0	広く	形容詞,自立,*,*	0
0	信じ	動詞,自立,*,*	0
0	られ	動詞,接尾,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	が	助詞,接続助詞,*,*	0
0	、	記号,読点,*,*	0
0	実際	副詞,助詞類接続,*,*	0
0	に	助詞,副詞化,*,*	0
0	所属	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	い	動詞,非自立,*,*	0
0	た	助動詞,*,*,*	0
0	の	名詞,非自立,一般,*	0
0	は	助詞,係助詞,*,*	0
1	ポーツマス	名詞,固有名詞,地域,一般	0
0	FC	名詞,固有名詞,組織,*	1
0	と	助詞,格助詞,一般,*	0
0	は	助詞,係助詞,*,*	0
0	別	名詞,一般,*,*	0
0	の	助詞,連体化,*,*	0
1	ポーツマス	名詞,固有名詞,地域,一般	0
0	AFC	名詞,固有名詞,組織,*	1
0	という	助詞,格助詞,連語,*	0
0	クラブ	名詞,一般,*,*	0
0	で	助詞,格助詞,一般,*	0
0	、	記号,読点,*,*	0
0	この	連体詞,*,*,*	0
0	クラブ	名詞,一般,*,*	0
0	は	助詞,係助詞,*,*	0
1	ポーツマス	名詞,固有名詞,地域,一般	0
0	FC	名詞,固有名詞,組織,*	1
0	が	助詞,格助詞,一般,*	0
0	結成	名詞,サ変接続,*,*	0
0	さ	動詞,自立,*,*	0
0	れる	動詞,接尾,*,*	0
1	4	名詞,数,*,*	1
1	年	名詞,接尾,助数詞,*	0
0	前	名詞,副詞可能,*,*	0
0	に	助詞,格助詞,一般,*	0
0	解散	名詞,サ変接続,*,*	0
0	し	動詞,自立,*,*	0
0	て	助詞,接続助詞,*,*	0
0	いる	動詞,非自立,*,*	0
0	。	記号,句点,*,*	0
1	1884	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	、	記号,読点,*,*	0
0	『	記号,括弧開,*,*	0
1	J	名詞,固有名詞,組織,*	1
1	・	記号_中黒	0
1	ハバクック	名詞,一般,*,*	1
1	・	記号_中黒	0
0	ジェフソン	名詞,一般,*,*	1
0	の	助詞,連体化,*,*	0
0	証言	名詞,サ変接続,*,*	0
0	』	記号,括弧閉,*,*	0
0	(	記号_括弧開	0
1	J	名詞,固有名詞,組織,*	1
1	.	記号_ピリオド	0
1	Habakuk	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	Jephson	名詞,固有名詞,組織,*	1
0	'	名詞,サ変接続,*,*	1
1	s	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	Statement	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
0	という	助詞,格助詞,連語,*	0
1	1872	名詞,数,*,*	1
0	年	名詞,接尾,助数詞,*	0
0	の	助詞,連体化,*,*	0
1	メアリー	名詞,固有名詞,人名,姓	0
1	・	記号_中黒	0
1	セレスト	名詞,一般,*,*	1
0	号	名詞,接尾,一般,*	0
0	(	記号_括弧開	0
1	Mary	名詞,固有名詞,組織,*	1
1	 	記号,空白,*,*	1
0	Celeste	名詞,固有名詞,組織,*	1
0	)	記号_括弧閉	0
1	乗組	名詞,一般,*,*	0
1	員	名詞,接尾,一般,*	0
1	失踪	名詞,サ変接続,*,*	0
0	事件	名詞,一般,*,*	0
0	に	助詞,格助詞,一般,*	0
0	基づい	動詞,自立,*,*	0
0	た	助動詞,*,*,*	0
0	フィクション	名詞,一般,*,*	0
0	で	助動詞,*,*,*	0
0	ある	助動詞,*,*,*	0
1	マリー	名詞,固有名詞,人名,名	0
1	・	記号_中黒	0
1	セレスト	名詞,一般,*,*	1
0	号	名詞,接尾,一般,*	0
0	(	記号_括弧開	0
